,Powierzchnia,Piętro,room_count,lat,lng,Ludnosc,age,balkon,taras,Winda,Miejsce_parkingowe,Materiał_budynku,Stan_wykończenia,Rodzaj_zabudowy,price
9219,18.5,2.0,1.0,50.0411867,21.9991196,185662.0,3.0,0.0,0.0,1,1,1,0,0,1000.0
9220,80.0,5.0,4.0,52.2247175,21.0149539,90327.38888888888,69.0,1.0,0.0,1,1,0,0,0,4500.0
9221,59.0,2.0,2.0,51.2734616,22.5564502,314208.0,9.0,1.0,0.0,0,0,1,0,0,3553.0
9222,62.0,2.0,3.0,51.7525157,19.4767132,120202.8,7.0,0.0,1.0,1,0,1,0,0,2500.0
9223,39.0,2.0,2.0,53.1169765,23.1765765,268143.0,26.0,0.0,0.0,0,1,0,1,0,1300.0
9225,50.0,2.0,2.0,53.778422,20.4801193,154339.0,20.0,0.0,0.0,0,1,1,1,1,1400.0
9226,74.0,4.0,4.0,51.2464536,22.5684463,314208.0,17.0,1.0,0.0,0,1,1,1,0,3000.0
9227,50.0,1.0,2.0,53.0167974,18.6305076,175852.0,17.0,1.0,0.0,0,1,0,0,0,1700.0
9228,52.0,2.0,2.0,53.778422,20.4801193,154339.0,2.0,1.0,0.0,0,1,0,1,0,2500.0
9229,93.0,3.0,4.0,54.4053041,18.6193252,420796.0,15.0,1.0,0.0,0,1,1,1,0,4450.0
9230,50.0,1.0,2.0,52.5463446,19.7065364,110379.0,18.0,1.0,0.0,0,0,0,0,1,1700.0
9231,41.0,2.0,2.0,50.7884847,16.2821126,94940.0,73.0,0.0,0.0,0,1,1,1,0,1300.0
9232,38.0,1.0,1.0,52.223894,21.1521994,90327.38888888888,20.0,0.0,0.0,0,1,0,0,0,2000.0
9233,50.0,5.0,2.0,52.2296967,21.0122429,90327.38888888888,68.0,1.0,0.0,0,1,0,0,0,3500.0
9234,133.4,2.0,4.0,53.4274916,14.5595447,347786.0,10.0,0.0,0.0,0,1,0,0,1,5000.0
9235,105.0,0.0,3.0,50.1383466,18.6406766,12475.666666666666,15.0,0.0,0.0,0,1,1,1,1,2800.0
9236,30.0,1.0,1.0,50.0702813,19.9592361,141070.0,17.0,0.0,0.0,0,1,0,1,0,2500.0
9237,27.7,1.0,1.0,53.13507070000001,18.0118857,301909.0,16.0,0.0,0.0,0,1,1,1,1,1250.0
9238,73.0,2.0,3.0,50.0729871,19.9327842,141070.0,16.0,1.0,0.0,0,1,0,1,0,4000.0
9239,43.5,1.0,3.0,50.0048589,21.9974425,185662.0,4.0,0.0,0.0,1,0,0,0,0,2150.0
9240,32.0,2.0,1.0,53.420071,14.5859245,347786.0,6.0,0.0,0.0,0,1,0,0,0,2200.0
9241,40.0,2.0,2.0,52.8464707,17.7232114,6741.7,18.0,0.0,0.0,0,1,1,0,0,1350.0
9242,27.0,4.0,1.0,53.4837486,18.753565,79063.0,19.0,0.0,0.0,0,1,1,1,1,600.0
9243,48.0,1.0,2.0,50.8119092,19.11513,200317.0,15.0,0.0,0.0,0,1,1,1,1,1900.0
9245,46.0,3.0,2.0,50.3483816,18.9157175,137345.0,15.0,0.0,0.0,0,1,1,0,0,1750.0
9246,34.8,2.0,2.0,50.30784269999999,18.950555,93189.0,53.0,0.0,0.0,0,1,0,0,0,1350.0
9247,120.0,1.0,3.0,53.12348040000001,18.0084378,301909.0,15.0,0.0,0.0,0,1,1,0,1,3200.0
9248,70.0,4.0,3.0,53.4274916,14.5595447,347786.0,12.0,0.0,0.0,0,1,1,1,1,2879.0
9249,53.0,3.0,3.0,52.2296756,21.0122287,90327.38888888888,3.0,1.0,0.0,1,0,1,0,0,4700.0
9250,57.0,4.0,2.0,52.1615718,21.0712905,90327.38888888888,20.0,0.0,0.0,1,0,1,0,0,3100.0
9252,55.0,2.0,3.0,50.20556389999999,18.968699,261379.0,2.0,1.0,0.0,1,1,0,0,0,2700.0
9253,45.6,4.0,2.0,51.1226798,17.0423152,115516.8,15.0,0.0,0.0,0,1,0,0,0,2600.0
9254,28.0,0.0,1.0,50.12180069999999,19.0200022,116583.0,16.0,1.0,1.0,0,1,1,0,0,1800.0
9255,61.0,1.0,2.0,53.778422,20.4801193,154339.0,70.0,0.0,0.0,0,1,0,0,0,2500.0
9256,10.0,0.0,1.0,54.6452813,18.336973,9428.0,21.0,0.0,0.0,0,1,0,0,1,650.0
9257,52.0,2.0,2.0,54.46414799999999,17.0284824,80626.0,18.0,0.0,0.0,0,1,1,0,1,1700.0
9259,43.0,2.0,2.0,52.3172627,21.0591052,90327.38888888888,10.0,1.0,1.0,1,0,0,0,0,2500.0
9260,50.0,6.0,2.0,52.2048213,20.9709475,90327.38888888888,14.0,0.0,0.0,1,1,1,1,0,3500.0
9261,90.0,1.0,3.0,52.2260478,21.0133538,90327.38888888888,23.0,0.0,0.0,0,1,0,1,0,6000.0
9263,53.15,0.0,2.0,50.7777475,19.140226,200317.0,15.0,1.0,0.0,0,1,0,1,0,2000.0
9265,39.0,4.0,2.0,50.0381013,19.9255806,141070.0,2.0,1.0,0.0,1,0,0,0,0,2500.0
9266,38.91,1.0,1.0,50.12016060000001,19.9746839,12487.90909090909,15.0,1.0,0.0,1,0,1,0,1,1800.0
9269,36.0,6.0,2.0,50.0151888,22.003905,185662.0,11.0,1.0,0.0,1,1,1,1,0,1400.0
9270,78.0,1.0,2.0,53.4837486,18.753565,79063.0,19.0,0.0,0.0,0,1,1,1,1,850.0
9271,38.0,3.0,2.0,50.0471999,19.9636457,141070.0,5.0,0.0,0.0,1,0,1,0,1,2600.0
9272,48.8,0.0,2.0,52.3848187,16.8909311,93138.2,18.0,0.0,0.0,1,1,0,0,0,2400.0
9273,55.0,4.0,2.0,50.0248019,22.0058919,185662.0,2.0,1.0,0.0,1,1,0,1,0,2500.0
9274,77.2,2.0,3.0,49.9016056,18.9917676,156307.0,14.0,1.0,0.0,0,1,1,0,0,1600.0
9275,50.0,6.0,3.0,53.0205534,18.6357046,175852.0,17.0,0.0,0.0,0,1,1,1,0,2100.0
9276,50.0,3.0,4.0,52.4306007,16.9363009,93138.2,15.0,1.0,0.0,1,1,1,0,1,3200.0
9277,27.7,6.0,1.0,53.4118746,14.4963953,347786.0,2.0,1.0,0.0,1,1,0,0,0,1800.0
9278,54.0,1.0,2.0,52.406374,16.9251681,93138.2,23.0,1.0,0.0,0,1,0,0,0,2500.0
9279,60.0,3.0,4.0,50.9110629,21.3589451,12790.125,18.0,0.0,0.0,0,1,1,1,1,5000.0
9280,38.5,2.0,2.0,50.2664361,18.9370922,93189.0,16.0,0.0,0.0,0,1,1,1,1,1700.0
9281,76.0,4.0,3.0,52.2296756,21.0122287,90327.38888888888,2.0,0.0,0.0,1,1,1,1,1,8000.0
9282,51.0,5.0,3.0,50.0729057,19.9832841,141070.0,42.0,1.0,0.0,1,0,0,1,1,2500.0
9283,40.0,3.0,2.0,52.2310315,18.2677684,67320.0,17.0,1.0,0.0,0,1,1,0,0,1000.0
9284,116.42,2.0,3.0,53.4330206,14.5483543,347786.0,11.0,1.0,0.0,0,0,0,0,0,4500.0
9286,58.75,1.0,3.0,50.3249278,18.7857186,148281.0,15.0,1.0,0.0,0,0,1,0,0,1700.0
9288,52.0,3.0,2.0,50.9295234,21.3851915,12790.125,19.0,1.0,0.0,1,0,1,1,0,1500.0
9289,43.0,2.0,2.0,50.0634194,20.0146814,141070.0,23.0,0.0,0.0,0,0,1,0,0,2500.0
9290,73.0,4.0,3.0,52.2330773,20.9299306,90327.38888888888,15.0,1.0,0.0,1,0,0,0,0,4200.0
9291,56.0,4.0,2.0,52.2230334,18.2510729,67320.0,17.0,0.0,0.0,1,1,1,0,1,2000.0
9292,55.0,4.0,2.0,53.4187193,14.5445331,347786.0,3.0,1.0,0.0,0,1,1,1,0,3900.0
9293,96.0,8.0,3.0,52.2290024,21.1011251,90327.38888888888,14.0,1.0,1.0,1,0,1,0,0,5700.0
9294,20.0,0.0,1.0,50.12180069999999,19.0200022,116583.0,16.0,0.0,0.0,0,1,1,1,0,1300.0
9295,51.39,2.0,2.0,53.4837486,18.753565,79063.0,19.0,0.0,0.0,0,1,1,1,1,448.0
9296,90.0,3.0,4.0,53.4235291,14.5593348,347786.0,12.0,0.0,0.0,1,1,1,1,0,5000.0
9297,100.0,2.0,4.0,50.26489189999999,19.0237815,261379.0,13.0,0.0,0.0,0,1,1,1,0,5000.0
9298,60.0,0.0,2.0,50.1790184,18.9038037,18900.4,16.0,1.0,0.0,0,0,1,0,0,1800.0
9299,60.0,0.0,3.0,51.5557695,15.4496824,6123.083333333333,14.0,0.0,0.0,0,1,0,0,1,1200.0
9300,45.0,1.0,2.0,53.404708,14.5339892,347786.0,2.0,1.0,0.0,0,1,1,1,0,2500.0
9301,60.0,1.0,2.0,53.4285438,14.5528116,347786.0,21.0,1.0,0.0,1,1,1,0,1,2800.0
9302,15.0,0.0,1.0,50.0053273,22.0234747,185662.0,16.0,0.0,0.0,0,1,0,0,0,1200.0
9303,54.0,1.0,2.0,51.7633913,19.4703829,120202.8,17.0,0.0,1.0,1,0,1,1,0,2500.0
9304,71.0,1.0,2.0,52.2197896,21.245224,90327.38888888888,20.0,1.0,0.0,0,0,1,1,0,1900.0
9305,100.0,1.0,4.0,51.763599,18.1096984,91022.0,15.0,1.0,0.0,0,1,0,1,0,2200.0
9306,64.0,4.0,2.0,51.81979,19.4217736,120202.8,38.0,0.0,0.0,0,1,1,0,0,1900.0
9307,40.0,2.0,2.0,50.2817205,18.6565078,160308.0,15.0,1.0,0.0,1,1,1,0,0,2220.0
9308,46.0,1.0,2.0,52.1899919,21.0016905,90327.38888888888,20.0,1.0,0.0,0,1,1,0,0,2700.0
9309,46.0,2.0,2.0,52.2339743,20.9319784,90327.38888888888,19.0,1.0,0.0,1,1,1,1,0,3000.0
9310,32.0,7.0,1.0,53.1261766,18.0480458,301909.0,43.0,0.0,0.0,1,1,1,1,1,1100.0
9311,25.0,1.0,1.0,50.2004426,18.9834679,261379.0,2.0,0.0,0.0,0,0,0,0,0,1100.0
9312,79.77,1.0,3.0,50.9868826,16.8346363,12567.666666666666,6.0,1.0,0.0,1,0,1,1,1,3200.0
9313,90.0,3.0,3.0,52.2296756,21.0122287,90327.38888888888,65.0,0.0,0.0,0,1,1,0,0,5900.0
9314,80.0,1.0,1.0,50.2766962,19.1316935,180262.0,16.0,0.0,0.0,0,1,1,0,1,1190.0
9315,62.0,3.0,2.0,52.2438801,20.9230221,90327.38888888888,13.0,1.0,0.0,1,0,1,0,0,4200.0
9316,46.0,1.0,2.0,52.160438,21.0783996,90327.38888888888,20.0,1.0,0.0,1,0,1,0,0,3100.0
9317,28.0,0.0,1.0,52.2882489,20.9514482,90327.38888888888,71.0,0.0,0.0,0,1,1,1,1,1700.0
9318,105.0,6.0,4.0,53.1395007,18.0281185,301909.0,13.0,1.0,0.0,0,0,1,0,1,3000.0
9319,51.86,5.0,3.0,53.1098211,23.1186738,268143.0,3.0,1.0,0.0,1,0,1,0,0,2500.0
9320,62.0,1.0,3.0,53.2599703,19.3956618,6352.916666666667,19.0,0.0,0.0,0,1,0,0,1,1800.0
9321,38.0,10.0,2.0,50.0411867,21.9991196,185662.0,52.0,1.0,0.0,1,1,1,1,0,2000.0
9323,54.0,2.0,2.0,50.6907986,16.6229286,10361.222222222224,15.0,0.0,0.0,0,1,1,0,1,1800.0
9324,67.62,0.0,3.0,51.076559,16.9891097,115516.8,2.0,1.0,0.0,1,0,0,1,0,6000.0
9325,52.4,0.0,2.0,52.5396171,17.5965706,9925.5,17.0,1.0,0.0,0,1,0,0,0,1100.0
9326,100.0,1.0,3.0,53.420071,14.5859245,347786.0,12.0,0.0,0.0,0,0,0,0,1,3900.0
9327,27.0,1.0,1.0,49.80315119999999,18.790762,12100.785714285714,16.0,1.0,0.0,0,1,0,1,0,1200.0
9328,65.0,4.0,2.0,52.2111237,20.9767819,90327.38888888888,19.0,0.0,0.0,1,0,1,0,0,4500.0
9332,61.0,4.0,3.0,51.7520201,19.4921333,120202.8,17.0,1.0,0.0,1,0,1,1,0,3300.0
9334,85.0,2.0,3.0,52.1697217,21.0737513,90327.38888888888,19.0,1.0,0.0,0,0,1,0,0,3300.0
9335,47.0,10.0,2.0,50.2609176,19.0143451,261379.0,2.0,1.0,0.0,1,0,0,0,0,2800.0
9336,103.0,4.0,4.0,50.23846349999999,19.0110999,261379.0,2.0,0.0,1.0,1,0,1,0,0,8000.0
9337,67.0,1.0,3.0,53.4837486,18.753565,79063.0,18.0,0.0,0.0,0,1,1,0,0,800.0
9338,43.0,7.0,2.0,50.2656072,19.031856,261379.0,2.0,1.0,1.0,1,0,0,0,0,3000.0
9340,47.0,0.0,2.0,53.5353088,18.8173918,4927.0,19.0,0.0,0.0,0,1,1,1,0,1200.0
9341,47.0,10.0,2.0,50.2609176,19.0143451,261379.0,2.0,1.0,0.0,1,0,1,0,0,2800.0
9342,50.0,1.0,2.0,51.6827806,19.4028294,13982.25,12.0,0.0,0.0,0,1,0,1,0,2000.0
9343,140.0,3.0,3.0,52.7131414,15.2560661,109780.0,14.0,0.0,0.0,0,1,0,0,0,1700.0
9344,39.14,7.0,2.0,51.7670503,19.5571715,120202.8,2.0,1.0,0.0,1,0,1,1,0,2000.0
9345,52.86,2.0,3.0,51.7670503,19.5571715,120202.8,2.0,1.0,0.0,1,0,1,1,0,2500.0
9346,23.0,1.0,1.0,51.662929,19.4897529,120202.8,18.0,1.0,0.0,0,0,1,0,0,1700.0
9347,75.0,5.0,3.0,52.2313916,21.0356879,90327.38888888888,19.0,0.0,0.0,0,1,1,1,1,6000.0
9348,50.0,2.0,2.0,52.1962005,21.0045271,90327.38888888888,20.0,0.0,0.0,0,1,0,0,0,2300.0
9349,30.0,1.0,1.0,50.022777,22.0066171,185662.0,2.0,1.0,0.0,1,1,1,1,0,2100.0
9350,46.0,2.0,2.0,50.9295234,21.3851915,12790.125,19.0,1.0,0.0,1,1,1,1,0,1400.0
9351,39.0,4.0,1.0,53.7357106,20.4917496,154339.0,8.0,1.0,0.0,0,0,1,0,0,1600.0
9352,40.0,2.0,2.0,50.2440212,19.0244928,261379.0,14.0,0.0,0.0,0,1,0,0,0,2300.0
9353,67.0,2.0,3.0,52.3102751,21.0620732,90327.38888888888,16.0,1.0,1.0,1,1,0,0,1,3400.0
9354,80.0,1.0,2.0,50.7852076,16.0237177,8136.2,14.0,0.0,0.0,0,1,1,1,0,1500.0
9355,31.0,0.0,1.0,52.179188,21.0413327,90327.38888888888,2.0,1.0,0.0,1,1,0,0,1,3500.0
9356,60.0,3.0,3.0,53.1122632,20.3837208,7002.6,20.0,1.0,0.0,1,1,1,1,1,2000.0
9357,34.26,1.0,2.0,51.8419861,16.5937545,58121.0,15.0,1.0,0.0,0,1,1,1,1,1000.0
9358,37.0,5.0,2.0,53.12348040000001,18.0084378,301909.0,16.0,1.0,0.0,1,0,1,1,0,2900.0
9359,48.0,1.0,2.0,50.3255999,19.1254121,15303.888888888889,17.0,1.0,0.0,0,1,0,1,0,750.0
9360,49.0,4.0,2.0,51.8419861,16.5937545,58121.0,3.0,1.0,0.0,1,0,0,0,0,1600.0
9361,43.0,6.0,2.0,50.2656072,19.031856,261379.0,2.0,1.0,0.0,1,0,0,0,0,2800.0
9362,35.0,3.0,2.0,53.4837486,18.753565,79063.0,19.0,0.0,0.0,0,1,1,0,0,550.0
9364,30.0,5.0,1.0,50.29449229999999,18.6713802,160308.0,43.0,0.0,0.0,0,1,1,1,1,1450.0
9366,42.2,1.0,2.0,51.30098659999999,16.9148091,8187.2,16.0,0.0,0.0,0,1,0,1,1,2000.0
9367,23.85,7.0,1.0,53.4338963,14.5565766,347786.0,1.0,1.0,1.0,1,1,1,0,0,2500.0
9368,19.0,0.0,1.0,50.0940487,20.0085426,141070.0,17.0,1.0,0.0,1,1,0,1,0,1099.0
9369,70.0,1.0,3.0,53.4438433,14.5055732,347786.0,12.0,0.0,0.0,0,0,0,0,1,3600.0
9370,57.0,1.0,3.0,52.2296756,21.0122287,90327.38888888888,19.0,1.0,1.0,1,0,1,0,0,3100.0
9371,60.0,1.0,2.0,49.8223768,19.0583845,156307.0,15.0,1.0,0.0,0,1,0,0,0,1600.0
9372,46.61,0.0,3.0,54.17591729999999,15.5832667,9153.875,5.0,0.0,0.0,1,0,1,0,0,2500.0
9374,79.09,3.0,3.0,50.2295719,19.8449727,12487.90909090909,17.0,1.0,0.0,0,1,1,1,0,1700.0
9376,100.0,5.0,4.0,50.0494554,19.9610378,141070.0,15.0,1.0,0.0,1,0,1,1,1,7500.0
9377,27.0,5.0,1.0,50.06388260000001,19.9619742,141070.0,3.0,1.0,0.0,1,1,1,0,0,2200.0
9378,50.73,2.0,2.0,52.1955422,18.2620125,67320.0,17.0,1.0,0.0,0,1,0,1,0,1000.0
9379,140.0,2.0,5.0,50.1465174,19.1340343,11495.2,15.0,0.0,0.0,0,0,0,0,0,4300.0
9380,37.0,5.0,1.0,50.6683223,17.9230651,116309.0,15.0,1.0,0.0,1,1,1,1,0,1800.0
9381,38.0,3.0,2.0,50.29449229999999,18.6713802,160308.0,15.0,1.0,0.0,0,1,1,0,0,2150.0
9382,98.0,2.0,3.0,50.29449229999999,18.6713802,160308.0,14.0,0.0,0.0,0,1,0,0,0,2500.0
9383,66.36,1.0,3.0,53.1328811,23.1555582,268143.0,8.0,1.0,0.0,1,0,0,0,0,2500.0
9384,78.0,3.0,3.0,53.1122632,20.3837208,7002.6,20.0,1.0,0.0,1,1,1,1,1,3000.0
9385,120.0,4.0,4.0,50.2004426,18.9834679,261379.0,4.0,1.0,0.0,1,0,0,0,0,6500.0
9387,104.0,1.0,3.0,50.8651326,20.6334433,7433.5,18.0,1.0,0.0,0,0,1,0,1,2900.0
9388,48.0,2.0,2.0,53.1338547,23.1603448,268143.0,70.0,0.0,0.0,0,1,0,0,0,1600.0
9389,78.0,3.0,3.0,53.1122632,20.3837208,7002.6,20.0,1.0,0.0,1,0,1,1,1,3000.0
9390,57.9,3.0,3.0,53.4543733,14.5505682,347786.0,12.0,0.0,0.0,0,1,0,0,0,3000.0
9391,48.0,1.0,2.0,52.0145541,18.5009145,7451.090909090909,3.0,0.0,1.0,0,1,0,1,0,1700.0
9392,70.0,1.0,2.0,53.0121152,18.6104998,175852.0,17.0,0.0,0.0,0,1,0,1,0,2000.0
9393,83.0,0.0,3.0,51.0273206,16.9652804,12567.666666666666,1.0,0.0,0.0,0,0,0,1,0,6000.0
9394,35.0,1.0,2.0,51.0273206,16.9652804,12567.666666666666,1.0,1.0,0.0,0,1,0,1,0,3200.0
9395,47.0,0.0,2.0,51.068781,16.9830578,115516.8,14.0,0.0,1.0,1,0,0,0,0,3500.0
9396,27.0,0.0,1.0,50.059774,21.9780623,185662.0,18.0,0.0,0.0,0,0,0,0,0,1200.0
9397,41.0,1.0,2.0,53.0217862,18.5937076,175852.0,17.0,0.0,0.0,0,1,1,1,0,2000.0
9398,51.0,4.0,2.0,52.37771859999999,16.9170698,93138.2,11.0,0.0,0.0,0,0,1,1,1,2300.0
9399,42.0,4.0,2.0,49.6824761,21.7660531,43919.0,18.0,1.0,0.0,0,1,0,1,0,1200.0
9400,107.0,5.0,4.0,50.0497618,19.9611704,141070.0,15.0,1.0,0.0,1,0,1,1,0,7500.0
9401,83.0,4.0,3.0,51.7683852,19.4386319,120202.8,10.0,1.0,0.0,1,0,1,0,1,2800.0
9402,54.0,4.0,2.0,53.12348040000001,18.0084378,301909.0,16.0,0.0,0.0,0,1,1,1,1,1700.0
9403,67.0,3.0,3.0,53.0217862,18.5937076,175852.0,17.0,0.0,0.0,0,1,1,1,0,2250.0
9404,106.0,1.0,4.0,50.3154003,18.9130585,43504.0,15.0,0.0,0.0,0,1,1,1,0,3000.0
9405,70.0,1.0,3.0,54.3227264,18.7502068,14235.625,19.0,0.0,0.0,0,1,1,1,1,650.0
9406,53.0,2.0,2.0,51.1108611,17.0315217,115516.8,14.0,0.0,0.0,0,1,0,0,0,3800.0
9407,45.11,1.0,2.0,53.4274916,14.5595447,347786.0,2.0,0.0,0.0,1,1,0,0,0,3200.0
9408,59.0,3.0,2.0,52.1312851,21.0659234,90327.38888888888,25.0,1.0,0.0,1,1,0,0,0,2800.0
9409,52.27,4.0,2.0,51.7520201,19.4921333,120202.8,2.0,0.0,0.0,1,0,0,0,0,2500.0
9410,25.0,3.0,1.0,52.2210706,20.9341862,90327.38888888888,11.0,1.0,0.0,1,0,0,0,0,2200.0
9411,54.42,4.0,2.0,51.1220793,20.8727712,11718.333333333334,19.0,0.0,0.0,1,0,1,1,0,2170.0
9412,110.0,3.0,2.0,51.3896963,21.1421398,192417.0,18.0,0.0,0.0,0,0,1,0,0,3000.0
9413,90.0,3.0,4.0,53.4285438,14.5528116,347786.0,11.0,0.0,0.0,1,1,0,0,0,5000.0
9414,44.25,2.0,1.0,50.2010949,19.1355234,67824.0,17.0,0.0,0.0,0,1,1,1,1,331.88
9415,37.0,1.0,2.0,52.2296756,21.0122287,90327.38888888888,37.0,0.0,0.0,0,1,1,1,1,3200.0
9416,39.3,5.0,2.0,50.0774262,19.9257844,141070.0,2.0,1.0,0.0,1,0,1,0,0,3140.0
9417,33.6,2.0,1.0,50.2683906,18.9828596,261379.0,15.0,0.0,0.0,0,1,1,1,1,262.08
9418,30.0,2.0,1.0,53.0121152,18.6104998,175852.0,18.0,0.0,0.0,0,1,1,1,0,1250.0
9419,60.0,1.0,2.0,51.6549856,17.8068258,9875.217391304348,17.0,1.0,0.0,0,1,1,0,0,1200.0
9420,45.72,5.0,2.0,50.0774262,19.9257844,141070.0,2.0,1.0,0.0,1,0,1,0,0,3660.0
9421,43.95,1.0,2.0,50.0774262,19.9257844,141070.0,2.0,1.0,0.0,1,0,1,0,0,3500.0
9422,48.0,3.0,2.0,50.13456430000001,19.4001765,4980.777777777777,17.0,0.0,0.0,0,1,0,0,0,1100.0
9423,42.5,1.0,2.0,50.0774262,19.9257844,141070.0,2.0,1.0,0.0,1,0,1,0,0,3400.0
9424,50.0,7.0,2.0,51.0886203,17.0330666,115516.8,2.0,1.0,0.0,1,0,0,0,0,2700.0
9425,40.8,3.0,2.0,51.8502068,16.5829941,58121.0,15.0,0.0,1.0,0,1,0,0,0,1100.0
9426,41.25,0.0,1.0,50.2590767,18.9852943,261379.0,15.0,0.0,0.0,0,1,1,1,1,309.38
9427,70.0,8.0,2.0,51.1213043,17.0127913,115516.8,9.0,0.0,1.0,1,0,1,0,0,4550.0
9429,61.11,2.0,3.0,53.2599703,19.3956618,6352.916666666667,6.0,0.0,0.0,0,1,0,0,1,1900.0
9430,48.0,4.0,3.0,51.54193859999999,20.00431,6620.517241379311,18.0,1.0,0.0,0,1,1,1,0,2000.0
9431,94.5,10.0,2.0,53.12348040000001,18.0084378,301909.0,6.0,1.0,1.0,1,0,1,1,1,6500.0
9432,41.0,2.0,1.0,50.2745462,19.1290027,180262.0,16.0,0.0,0.0,0,1,1,0,0,1250.0
9433,112.5,1.0,4.0,52.45079819999999,16.9203223,93138.2,15.0,1.0,0.0,0,1,0,0,0,4850.0
9434,40.0,10.0,2.0,52.2407178,21.0258297,90327.38888888888,53.0,1.0,0.0,1,1,1,0,0,2200.0
9436,84.0,1.0,2.0,52.45079819999999,16.9203223,93138.2,11.0,0.0,0.0,0,1,1,1,1,3400.0
9437,59.44,0.0,3.0,54.46414799999999,17.0284824,80626.0,3.0,0.0,1.0,0,0,1,0,0,3200.0
9438,27.0,2.0,1.0,50.7397637,16.6456657,10361.222222222224,43.0,0.0,0.0,0,1,0,1,0,1450.0
9439,48.0,2.0,2.0,50.005998,22.0063485,185662.0,2.0,1.0,0.0,1,1,0,1,0,2200.0
9440,82.0,10.0,3.0,52.2621394,20.9570234,90327.38888888888,18.0,1.0,0.0,1,1,0,0,1,7300.0
9441,70.0,6.0,3.0,50.2332302,19.0048679,261379.0,3.0,1.0,0.0,1,0,1,0,0,4500.0
9442,85.0,1.0,4.0,52.2342687,20.9786038,90327.38888888888,18.0,0.0,0.0,0,1,1,1,1,6200.0
9443,45.0,1.0,2.0,53.4837486,18.753565,79063.0,19.0,0.0,0.0,0,1,1,1,1,607.5
9444,86.9,4.0,4.0,53.25238,14.48823,5118.666666666667,31.0,0.0,0.0,0,1,0,0,0,3000.0
9445,64.0,0.0,3.0,52.2644277,20.9804147,90327.38888888888,69.0,0.0,0.0,0,1,0,0,0,4300.0
9446,54.0,5.0,2.0,52.2296756,21.0122287,90327.38888888888,63.0,0.0,0.0,1,1,0,0,0,3000.0
9447,28.0,2.0,1.0,53.7100713,16.6993602,7984.777777777777,18.0,0.0,0.0,0,1,1,0,0,700.0
9448,24.0,3.0,1.0,50.2893135,18.9457794,93189.0,16.0,0.0,0.0,0,1,1,1,1,1400.0
9449,36.0,3.0,2.0,50.3216897,19.1949126,110028.0,16.0,0.0,0.0,0,1,1,1,0,2500.0
9451,52.0,1.0,3.0,50.0124901,21.997355,185662.0,8.0,1.0,0.0,1,0,1,1,0,1600.0
9452,56.0,2.0,3.0,52.3172627,21.0591052,90327.38888888888,16.0,0.0,0.0,0,1,1,1,1,2200.0
9453,44.07,0.0,2.0,50.2219315,18.6706468,10817.7,16.0,0.0,0.0,1,0,1,0,0,2500.0
9454,41.7,1.0,2.0,51.8626183,20.8954717,6361.466666666666,43.0,0.0,0.0,0,1,1,0,0,1400.0
9455,17.5,2.0,1.0,53.4837486,18.753565,79063.0,19.0,0.0,0.0,0,1,1,1,1,400.0
9457,74.5,5.0,3.0,52.194157,21.0346955,90327.38888888888,19.0,1.0,0.0,0,0,1,0,0,7500.0
9458,100.0,3.0,3.0,54.5805607,16.861891,8454.90909090909,18.0,0.0,0.0,0,1,1,1,0,8500.0
9459,49.0,1.0,2.0,50.3134167,18.6734976,160308.0,15.0,0.0,0.0,0,1,1,0,0,1400.0
9460,44.07,0.0,2.0,52.4616143,16.8980232,93138.2,2.0,1.0,1.0,1,0,0,0,0,2100.0
9461,44.07,0.0,2.0,50.2219315,18.6706468,10817.7,16.0,0.0,0.0,1,0,1,0,0,2500.0
9462,58.0,3.0,2.0,53.0092771,18.5678252,175852.0,17.0,0.0,0.0,0,1,1,1,0,1700.0
9463,36.0,3.0,2.0,53.0205534,18.6357046,175852.0,17.0,0.0,0.0,0,1,1,1,0,1700.0
9464,67.44,1.0,4.0,51.6190896,17.7991705,9875.217391304348,5.0,1.0,0.0,0,1,1,1,1,2200.0
9465,35.0,2.0,1.0,53.4837486,18.753565,79063.0,19.0,0.0,0.0,0,1,1,1,0,800.0
9466,128.0,0.0,4.0,51.1078852,17.0385376,115516.8,43.0,1.0,0.0,0,1,1,0,1,5000.0
9468,65.0,2.0,2.0,52.2226122,21.0197716,90327.38888888888,3.0,0.0,0.0,1,1,0,0,1,7500.0
9469,84.0,4.0,3.0,52.2327845,20.9858342,90327.38888888888,10.0,1.0,0.0,1,0,1,1,0,7000.0
9470,46.0,1.0,3.0,53.0352214,18.6052603,175852.0,17.0,0.0,0.0,0,1,0,0,0,1400.0
9471,39.4,4.0,2.0,53.0137902,18.5984437,175852.0,17.0,1.0,0.0,1,1,1,1,0,2000.0
9472,90.0,1.0,4.0,50.0383008,19.9903556,141070.0,15.0,1.0,0.0,0,0,1,0,1,3500.0
9473,37.0,2.0,2.0,53.1402744,23.1364927,268143.0,53.0,0.0,0.0,0,1,1,1,0,1200.0
9474,27.0,1.0,1.0,50.0247133,22.0058197,185662.0,3.0,1.0,0.0,1,0,1,0,0,1900.0
9475,32.0,1.0,1.0,52.2282134,21.0282813,90327.38888888888,20.0,0.0,0.0,0,1,1,0,0,2200.0
9476,20.0,0.0,1.0,50.3027215,18.8812675,125459.0,16.0,0.0,0.0,0,1,0,0,0,1000.0
